Cường giáp,"Tôi có thể bị mệt mỏi, thay đổi tâm trạng, sụt cân, bồn chồn, đổ mồ hôi, tiêu chảy, nhịp tim nhanh, đói quá mức, yếu cơ, cáu kỉnh, kinh nguyệt bất thường"
Thiếu máu không tái tạo,"Tôi có thể có Tủy xương Tủy xương Tủy xương Tủy xương là một chất liệu màu đỏ, xốp bên trong xương của bạn, sản xuất ra các tế bào máu. Tủy xương Tủy xương Tủy xương Tủy xương là một chất liệu màu đỏ, xốp bên trong xương của bạn, sản xuất ra các tế bào máu. Tủy xương Tủy xương Tủy xương là một chất liệu màu đỏ, xốp bên trong xương của bạn, sản xuất ra các tế bào máu. Tủy xương Tủy xương Tủy xương là một chất liệu màu đỏ, xốp bên trong xương của bạn, sản xuất ra các tế bào máu. Đóng Đóng Tủy xương Tủy xương Tủy xương là một chất liệu màu đỏ, xốp bên trong xương của bạn, sản xuất ra các tế bào máu. Tủy xương Tủy xương là một chất liệu màu đỏ, xốp bên trong xương của bạn, sản xuất ra các tế bào máu. Tủy xương Thiếu máu bất sản có thể không có triệu chứng. Khi có, các dấu hiệu và triệu chứng có thể bao gồm: Mệt mỏi Khó thở Nhịp tim nhanh hoặc không đều Da nhợt nhạt Nhiễm trùng thường xuyên hoặc kéo dài Bầm tím không rõ nguyên nhân hoặc dễ chảy máu cam Chảy máu cam và chảy máu nướu răng Chảy máu kéo dài từ vết cắt Phát ban da Chóng mặt Đau đầu Sốt Thiếu máu bất sản có thể tồn tại trong thời gian ngắn hoặc có thể trở thành mãn tính. Bệnh có thể rất nghiêm trọng và thậm chí gây tử vong."
Bệnh trào ngược dạ dày thực quản,"Tôi có thể bị Tôi có cảm giác nóng rát ở cổ họng, lúc thì đến lúc đi. Cảm giác tệ hơn sau khi tôi ăn và đôi khi tôi thấy vị chua hoặc đắng trong miệng. Đôi khi tôi cũng buồn nôn."
Bệnh loét dạ dày tá tràng,"Tôi có thể bị khó tiêu, chán ăn, đau bụng, đầy hơi, ngứa bên trong"
Tĩnh mạch giãn,"Tôi có thể bị mệt mỏi, chuột rút, bầm tím, béo phì, chân bị sưng, mạch máu bị sưng, tĩnh mạch nổi rõ ở bắp chân"
Sốt xuất huyết,"Tôi có thể bị phát ban da, đau khớp, nôn mửa, mệt mỏi, sốt cao, nhức đầu, buồn nôn, chán ăn, đau sau mắt, đau lưng, khó chịu, đau cơ, có đốm đỏ trên cơ thể."
Nhiễm trùng đường tiết niệu,"Tôi có thể bị tiểu buốt, khó chịu ở bàng quang, mùi nước tiểu hôi, cảm giác liên tục có nước tiểu"
Tĩnh mạch giãn,Có thể tôi bị giãn tĩnh mạch ở chân.
Bệnh vẩy nến,"Tôi có thể bị phát ban da, bong tróc da, phủ bụi bạc, vết lõm nhỏ trên móng tay, móng bị viêm"
Cảm lạnh thông thường,"Tôi có thể bị hắt hơi liên tục, ớn lạnh, mệt mỏi, ho, sốt cao, nhức đầu, hạch bạch huyết sưng, khó chịu, đờm, kích ứng cổ họng, mắt đỏ, áp lực xoang, chảy nước mũi, nghẹt mũi, đau ngực, mất khứu giác, đau cơ"
Nhiễm trùng nấm,"Tôi có thể bị ngứa, phát ban da, phát ban dạng nốt, các mảng da mất màu"
Gerd,"Tôi có thể bị đau dạ dày, ợ nóng, loét lưỡi, nôn mửa, ho, đau ngực"
chốc lở,"Tôi có thể bị phát ban da, sốt cao, phồng rộp, lở đỏ quanh mũi, rỉ dịch vảy vàng"
Sốt rét,"Tôi có thể bị ớn lạnh, nôn mửa, sốt cao, đổ mồ hôi, đau đầu, buồn nôn, đau cơ"
Phản ứng thuốc,"Tôi có thể bị phát ban ở lưng và ngực, và toàn bộ cơ thể tôi ngứa. Da tôi đôi khi có thể khô và bong tróc, thường để lại vết hằn trên cơ thể."
Cảm lạnh thông thường,Có thể tôi đã cảm thấy rất mệt mỏi và buồn nôn. Tôi đã bị ho rất nặng và cổ họng tôi bị đau. Tôi bị rất nhiều áp lực trong xoang và mũi tôi bị nghẹt. Tôi cảm thấy thực sự khó chịu và kiệt sức.
Đau nửa đầu,"Tôi có thể bị đau đầu, ợ nóng, trào ngược axit và khó tiêu. Tôi cũng cảm thấy buồn bã, mất kiên nhẫn, thị lực giảm và thèm ăn tăng."
Viêm phổi,"Có thể là tôi cảm thấy rất ốm gần đây. Tôi bị ho, ớn lạnh, sốt cao và khó thở. Tôi cũng đổ mồ hôi nhiều và cảm thấy yếu và mệt mỏi. Tôi cũng có đờm đen đặc. Tim tôi cũng đập nhanh."
Nhiễm trùng nấm,Tôi có thể bị phát ban khắp cơ thể. Nó ngứa và đỏ. Có một số mảng có màu khác với phần còn lại của da. Tôi cũng có một số mụn trông giống như những quả bóng nhỏ.
Bệnh thận mãn tính,"Tôi có thể có Các dấu hiệu và triệu chứng của bệnh thận mãn tính phát triển theo thời gian nếu tổn thương thận tiến triển chậm. Mất chức năng thận có thể gây tích tụ chất lỏng hoặc chất thải của cơ thể hoặc các vấn đề về điện giải. Tùy thuộc vào mức độ nghiêm trọng, mất chức năng thận có thể gây ra: Buồn nôn Nôn Mất cảm giác ngon miệng Mệt mỏi và yếu Các vấn đề về giấc ngủ Đi tiểu nhiều hơn hoặc ít hơn Giảm sự minh mẫn về tinh thần Chuột rút cơ bắp Sưng bàn chân và mắt cá chân Da khô, ngứa Huyết áp cao (tăng huyết áp) khó kiểm soát Khó thở, nếu chất lỏng tích tụ trong phổi Đau ngực, nếu chất lỏng tích tụ xung quanh niêm mạc tim Các dấu hiệu và triệu chứng của bệnh thận thường không đặc hiệu. Điều này có nghĩa là chúng cũng có thể do các bệnh khác gây ra. Vì thận của bạn có khả năng bù đắp cho chức năng đã mất, nên bạn có thể không phát triển các dấu hiệu và triệu chứng cho đến khi xảy ra tổn thương không thể phục hồi."
Bệnh loét dạ dày tá tràng,"Tôi có thể bị nôn mửa, khó tiêu, chán ăn, đau bụng, đầy hơi, ngứa bên trong"
Viêm gan C,"Tôi có thể bị mệt mỏi, da vàng, buồn nôn, chán ăn, vàng mắt, tiền sử gia đình"
Hội chứng Prader Willi,"Tôi có thể có Các dấu hiệu và triệu chứng của hội chứng Prader-Willi có thể khác nhau ở mỗi cá nhân. Các triệu chứng có thể thay đổi dần theo thời gian từ thời thơ ấu đến tuổi trưởng thành. Trẻ sơ sinh Các dấu hiệu và triệu chứng có thể xuất hiện từ khi sinh ra bao gồm: Cơ kém trương lực. Một dấu hiệu chính trong thời kỳ trẻ sơ sinh là cơ kém trương lực (hạ trương lực). Trẻ sơ sinh có thể nghỉ ngơi với khuỷu tay và đầu gối mở rộng lỏng lẻo thay vì cố định, và chúng có thể cảm thấy mềm nhũn hoặc giống như búp bê vải khi được bế. Các đặc điểm khuôn mặt khác biệt. Trẻ em có thể được sinh ra với đôi mắt hình quả hạnh, đầu hẹp ở thái dương, miệng trễ xuống và môi trên mỏng. Phản xạ mút kém. Trẻ sơ sinh có thể có phản xạ mút kém do cơ giảm trương lực. Việc mút kém khiến việc bú trở nên khó khăn và có thể dẫn đến tình trạng không phát triển. Phản ứng kém nói chung. Trẻ sơ sinh có thể có vẻ mệt mỏi bất thường, phản ứng kém với kích thích, khó thức dậy hoặc khóc yếu ớt. Bộ phận sinh dục kém phát triển. Nam giới có thể có dương vật và bìu nhỏ. Tinh hoàn có thể nhỏ hoặc không hạ xuống từ bụng vào bìu (ẩn tinh hoàn). Ở nữ giới, âm vật và môi lớn có thể nhỏ. Từ thời thơ ấu đến tuổi trưởng thành Các đặc điểm khác của hội chứng Prader-Willi xuất hiện trong thời thơ ấu và kéo dài trong suốt cuộc đời, đòi hỏi phải kiểm soát cẩn thận. Các đặc điểm này có thể bao gồm: Thèm ăn và tăng cân. Một dấu hiệu điển hình của hội chứng Prader-Willi là thèm ăn liên tục, dẫn đến tăng cân nhanh, bắt đầu từ khoảng 2 tuổi. Thường xuyên đói dẫn đến ăn thường xuyên và tiêu thụ khẩu phần lớn. Có thể phát triển các hành vi tìm kiếm thức ăn bất thường, chẳng hạn như tích trữ thức ăn, ăn thức ăn đông lạnh hoặc thậm chí là rác. Cơ quan sinh dục kém phát triển. Một tình trạng gọi là suy sinh dục xảy ra khi các cơ quan sinh dục (tinh hoàn ở nam giới và buồng trứng ở nữ giới) sản xuất ít hoặc không sản xuất hormone sinh dục. Điều này dẫn đến cơ quan sinh dục kém phát triển , dậy thì không hoàn toàn hoặc chậm phát triển và trong hầu hết các trường hợp, vô sinh. Nếu không được điều trị, phụ nữ có thể không bắt đầu có kinh nguyệt cho đến khi 30 tuổi hoặc có thể không bao giờ có kinh nguyệt, và nam giới có thể không có nhiều lông mặt và giọng nói của họ có thể không bao giờ trầm hoàn toàn. Phát triển thể chất và tăng trưởng kém. Sản xuất hormone tăng trưởng không đủ có thể dẫn đến chiều cao khi trưởng thành thấp, khối lượng cơ thấp và mỡ cơ thể cao. Các vấn đề nội tiết khác có thể bao gồm tình trạng sản xuất hormone tuyến giáp không đủ (suy giáp) hoặc suy tuyến thượng thận trung ương, ngăn cơ thể phản ứng phù hợp khi bị căng thẳng hoặc nhiễm trùng. Suy giảm nhận thức. Khuyết tật trí tuệ từ nhẹ đến trung bình, chẳng hạn như các vấn đề về suy nghĩ, lý luận và giải quyết vấn đề, là một đặc điểm chung của rối loạn này. Ngay cả những người không bị khuyết tật trí tuệ đáng kể cũng có một số khuyết tật về học tập. Phát triển vận động chậm. Trẻ mới biết đi mắc hội chứng Prader-Willi thường đạt được các mốc quan trọng về vận động thể chất, ví dụ như ngồi dậy hoặc đi bộ muộn hơn những trẻ khác. Các vấn đề về lời nói. Lời nói thường bị chậm. Phát âm kém có thể là một vấn đề dai dẳng khi trưởng thành. Các vấn đề về hành vi. Trẻ em và người lớn đôi khi có thể bướng bỉnh, tức giận, kiểm soát hoặc thao túng. Họ có thể nổi cơn thịnh nộ, đặc biệt là khi bị từ chối thức ăn và có thể không chịu đựng được những thay đổi trong thói quen. Họ cũng có thể phát triển các hành vi ám ảnh cưỡng chế hoặc lặp đi lặp lại, hoặc cả hai. Các rối loạn sức khỏe tâm thần khác, chẳng hạn như lo lắng và bứt da, có thể phát triển. Rối loạn giấc ngủ. Trẻ em và người lớn mắc hội chứng Prader-Willi có thể bị rối loạn giấc ngủ, bao gồm cả tình trạng gián đoạn chu kỳ giấc ngủ bình thường và tình trạng ngưng thở khi ngủ (ngưng thở khi ngủ). Những rối loạn này có thể dẫn đến tình trạng buồn ngủ quá mức vào ban ngày và làm trầm trọng thêm các vấn đề về hành vi. Các dấu hiệu và triệu chứng khác. Những điều này có thể bao gồm bàn tay và bàn chân nhỏ, độ cong của cột sống (vẹo cột sống), các vấn đề về hông, giảm lưu lượng nước bọt, cận thị và các vấn đề về thị lực khác, các vấn đề về điều hòa nhiệt độ cơ thể, khả năng chịu đau cao hoặc thiếu sắc tố (giảm sắc tố) khiến tóc, mắt và da trở nên nhợt nhạt."
Đau nửa đầu,"Tôi có thể bị ợ nóng, khó tiêu, đau đầu, đói quá mức, cứng cổ, trầm cảm, cáu kỉnh, rối loạn thị giác"
Ung thư mô mỡ,Tôi có thể có các dấu hiệu và triệu chứng của Liposarcoma khác nhau tùy thuộc vào bộ phận cơ thể nơi ung thư hình thành. Liposarcoma hình thành ở cánh tay và chân có thể gây ra: Một khối u mô đang phát triển dưới da của bạn Đau Sưng Yếu ở chi bị ảnh hưởng Liposarcoma hình thành ở bụng có thể gây ra: Đau bụng Sưng bụng Cảm thấy no sớm hơn khi ăn Táo bón Có máu trong phân
Rối loạn nhân cách phân liệt,"Tôi có thể mắc chứng Rối loạn nhân cách phân liệt thường bao gồm năm hoặc nhiều hơn các dấu hiệu và triệu chứng sau: Là một người cô độc và không có bạn thân ngoài gia đình trực hệ Cảm xúc phẳng lặng hoặc phản ứng cảm xúc hạn chế hoặc không phù hợp Lo lắng xã hội dai dẳng và quá mức Diễn giải không đúng sự thật về các sự kiện , chẳng hạn như cảm giác rằng một thứ thực sự vô hại hoặc vô hại lại có ý nghĩa cá nhân trực tiếp Suy nghĩ, niềm tin hoặc phong cách kỳ lạ, lập dị hoặc khác thường Những suy nghĩ nghi ngờ hoặc hoang tưởng và liên tục nghi ngờ về lòng trung thành của người khác Niềm tin vào sức mạnh đặc biệt, chẳng hạn như thần giao cách cảm hoặc mê tín Nhận thức bất thường, chẳng hạn như cảm nhận được sự hiện diện của một người vắng mặt hoặc có ảo tưởng Ăn mặc kỳ lạ, chẳng hạn như trông luộm thuộm hoặc mặc quần áo không phù hợp Phong cách nói chuyện kỳ lạ, chẳng hạn như cách nói mơ hồ hoặc khác thường, hoặc nói lan man một cách kỳ lạ trong khi trò chuyện Các dấu hiệu và triệu chứng của chứng rối loạn nhân cách phân liệt, chẳng hạn như tăng hứng thú với các hoạt động đơn độc hoặc mức độ lo lắng xã hội cao, có thể thấy ở tuổi thiếu niên. Trẻ có thể học kém ở trường hoặc tỏ ra không hòa nhập với bạn bè cùng trang lứa, điều này có thể dẫn đến việc bị trêu chọc hoặc bắt nạt. Rối loạn nhân cách phân liệt so với tâm thần phân liệt Rối loạn nhân cách phân liệt có thể dễ bị nhầm lẫn với tâm thần phân liệt, một bệnh tâm thần nghiêm trọng khiến người bệnh mất liên lạc với thực tế (rối loạn tâm thần). Trong khi những người mắc chứng rối loạn nhân cách phân liệt có thể trải qua các cơn loạn thần ngắn với ảo tưởng hoặc ảo giác, thì các cơn này không thường xuyên, kéo dài hoặc dữ dội như ở bệnh tâm thần phân liệt. Một điểm khác biệt quan trọng khác là những người mắc chứng rối loạn nhân cách phân liệt thường có thể nhận thức được sự khác biệt giữa những ý tưởng sai lệch của họ và thực tế. Những người mắc chứng tâm thần phân liệt thường không thể thoát khỏi ảo tưởng của mình. Bất chấp những khác biệt, những người mắc chứng rối loạn nhân cách phân liệt có thể được hưởng lợi từ các phương pháp điều trị tương tự như những phương pháp được sử dụng cho bệnh tâm thần phân liệt. Rối loạn nhân cách phân liệt đôi khi được coi là nằm trong phổ với bệnh tâm thần phân liệt, trong đó rối loạn nhân cách phân liệt được coi là ít nghiêm trọng hơn."
chốc lở,Tôi có thể bị lở loét trên mặt. Chúng đỏ và đóng vảy. Chúng chủ yếu ở quanh mũi và môi. Chúng rất đau và có chất lỏng màu vàng hoặc màu gỉ sắt chảy ra từ chúng.
Bệnh ứ mật mãn tính,"Tôi có thể bị ngứa, nôn, da vàng, buồn nôn, chán ăn, đau bụng, vàng mắt"
Sốt xuất huyết,Có thể tôi đã cảm thấy buồn nôn và cảm thấy như sắp nôn. Có một cơn đau nhói sau mắt và lưng tôi đầy những đốm đỏ.
Viêm gan A,"Tôi có thể bị đau khớp, nôn mửa, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, tiêu chảy, sốt nhẹ, vàng mắt, đau cơ"
Viêm gan D,"Tôi có thể bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng"
Bệnh loét dạ dày tá tràng,Tôi có thể có vị chua trong miệng. Tôi ợ và ợ rất nhiều. Tôi có cảm giác căng tức hoặc đầy ở bụng trên.
Viêm gan D,"Tôi có thể bị đau khớp, nôn mửa, mệt mỏi, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt"
Đau nửa đầu,Có thể tôi bị đau đầu tái phát và mờ mắt. Tôi cũng bị trào ngược axit và khó tiêu hóa thức ăn.
Viêm gan E,"Tôi có thể bị đau khớp, nôn mửa, mệt mỏi, sốt cao, da vàng, nước tiểu sẫm màu, buồn nôn, chán ăn, đau bụng, vàng mắt, suy gan cấp, hôn mê, chảy máu dạ dày"
Còi xương,"Tôi có thể có Các dấu hiệu và triệu chứng của bệnh còi xương có thể bao gồm: Chậm phát triển Chậm phát triển kỹ năng vận động Đau ở cột sống, xương chậu và chân Yếu cơ Vì bệnh còi xương làm mềm các vùng mô đang phát triển ở đầu xương của trẻ (đĩa tăng trưởng), nên nó có thể gây ra các dị tật về xương như: Chân vòng kiềng hoặc đầu gối cong Cổ tay và mắt cá chân dày Xương ức nhô ra Khi nào cần gặp bác sĩ Hãy nói chuyện với bác sĩ nếu con bạn bị đau xương, yếu cơ hoặc dị tật xương rõ ràng."
Ung thư âm đạo,"Tôi có thể có Hệ thống sinh sản nữ Hệ thống sinh sản nữ Buồng trứng, ống dẫn trứng, tử cung, cổ tử cung và âm đạo, còn được gọi là ống âm đạo, tạo nên hệ thống sinh sản nữ. Hệ thống sinh sản nữ Hệ thống sinh sản nữ Hệ thống sinh sản nữ Buồng trứng, ống dẫn trứng, tử cung, cổ tử cung và âm đạo, còn được gọi là ống âm đạo, tạo nên hệ thống sinh sản nữ. Hệ thống sinh sản nữ Hệ thống sinh sản nữ Buồng trứng, ống dẫn trứng, tử cung, cổ tử cung và âm đạo, còn được gọi là ống âm đạo, tạo nên hệ thống sinh sản nữ. Hệ thống sinh sản nữ Hệ thống sinh sản nữ Buồng trứng, ống dẫn trứng, tử cung, cổ tử cung và âm đạo, còn được gọi là ống âm đạo, tạo nên hệ thống sinh sản nữ. Đóng Đóng Hệ thống sinh sản nữ Hệ thống sinh sản nữ Buồng trứng, ống dẫn trứng, tử cung, cổ tử cung và âm đạo, còn được gọi là ống âm đạo, tạo nên hệ thống sinh sản nữ. Hệ thống sinh sản nữ Buồng trứng, ống dẫn trứng, tử cung, cổ tử cung và âm đạo, còn được gọi là ống âm đạo, tạo nên hệ thống sinh sản nữ. Buồng trứng, ống dẫn trứng, tử cung, cổ tử cung và âm đạo, còn được gọi là ống âm đạo, tạo nên hệ thống sinh sản nữ. Ung thư âm đạo giai đoạn đầu có thể không gây ra bất kỳ dấu hiệu và triệu chứng nào. Khi tiến triển, ung thư âm đạo có thể gây ra các dấu hiệu và triệu chứng như: Chảy máu âm đạo bất thường, ví dụ như sau khi giao hợp hoặc sau khi mãn kinh Khí hư âm đạo loãng Một cục u hoặc khối u trong âm đạo Tiểu đau Đi tiểu thường xuyên Táo bón Đau vùng chậu"
Liệt (Xuất huyết não),"Tôi có thể bị nôn mửa, đau đầu, thay đổi cảm giác"
Gãy xương hông,Tôi có thể có Các dấu hiệu và triệu chứng của gãy xương hông bao gồm: Không thể đứng dậy sau khi ngã hoặc đi lại Đau dữ dội ở hông hoặc háng Không thể dồn trọng lượng lên chân ở bên hông bị thương Bầm tím và sưng ở và xung quanh vùng hông Chân ở bên hông bị thương ngắn hơn Chân ở bên hông bị thương quay ra ngoài
Nhiễm trùng nấm,Tôi có thể bị phát ban khắp cơ thể và rất ngứa. Tôi cũng có một số đốm có màu da khác nhau và một số cục u và mụn nhọt.
Phản ứng thuốc,Tôi có thể bị đau ngực rất nhiều và tôi cảm thấy rất buồn nôn. Ngực tôi gần đây rất đau và tôi thực sự run rẩy và lo lắng.
Vàng da,Tôi có thể đã cảm thấy rất mệt mỏi và buồn nôn. Tôi cũng đã sụt cân và bị sốt. Nước tiểu của tôi rất sẫm màu và da tôi vàng. Tôi cũng bị đau bụng.
Phản ứng thuốc,"Có thể tôi đã bị đau đầu và đau nửa đầu, và tôi không ngủ được. Tôi run rẩy và run rẩy khắp người. Đôi khi tôi cảm thấy choáng váng."
mụn trứng cá,"Tôi có thể bị phát ban da, mụn đầu đen, mụn nhọt"
Viêm nang lông,"Tôi có thể bị Viêm nang lông Viêm nang lông Viêm nang lông nông có thể trông giống như một cục u chứa đầy mủ. Viêm nang lông Viêm nang lông Viêm nang lông Viêm nang lông nông có thể trông giống như một cục u chứa đầy mủ. Viêm nang lông Viêm nang lông Viêm nang lông nông có thể trông giống như một cục u chứa đầy mủ. Viêm nang lông Viêm nang lông Viêm nang lông nông có thể trông giống như một cục u chứa đầy mủ. Đóng Đóng Viêm nang lông Viêm nang lông Viêm nang lông Viêm nang lông nông có thể trông giống như một cục u chứa đầy mủ. Viêm nang lông Viêm nang lông nông có thể trông giống như một cục u chứa đầy mủ. Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng gây ra các cục u tròn, ngứa sau đó có thể phát triển thành các mụn nước nhỏ chứa đầy mủ. Phát ban có thể trở nên tồi tệ hơn ở những vùng mà đồ bơi của bạn giữ nước trên da. Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng gây ra các nốt tròn, ngứa sau đó có thể phát triển thành các mụn nước nhỏ chứa mủ. Phát ban có thể trở nên tồi tệ hơn ở những vùng mà đồ bơi của bạn giữ nước trên da. Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng gây ra các nốt tròn, ngứa sau đó có thể phát triển thành các mụn nước nhỏ chứa mủ. Phát ban có thể trở nên tồi tệ hơn ở những vùng mà đồ bơi của bạn giữ nước trên da. Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng gây ra các nốt tròn, ngứa sau đó có thể phát triển thành các mụn nước nhỏ chứa mủ. Phát ban có thể trở nên tồi tệ hơn ở những vùng mà đồ bơi của bạn giữ nước trên da. Đóng Đóng Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng gây ra các nốt tròn, ngứa sau đó có thể phát triển thành các mụn nước nhỏ chứa mủ. Phát ban có thể trở nên tồi tệ hơn ở những vùng mà đồ bơi của bạn giữ nước trên da. Viêm nang lông do bồn tắm nước nóng Viêm nang lông do bồn tắm nước nóng gây ra các nốt tròn, ngứa sau đó có thể phát triển thành các mụn nước nhỏ chứa mủ. Phát ban có thể trở nên tồi tệ hơn ở những vùng mà đồ bơi của bạn giữ nước trên da. Viêm nang lông do bồn tắm nước nóng gây ra các nốt tròn, ngứa sau đó có thể phát triển thành các mụn nước nhỏ chứa mủ. Phát ban có thể trở nên tồi tệ hơn ở những vùng mà đồ bơi của bạn giữ nước trên da. Viêm nang lông giả barbae Viêm nang lông giả barbae Viêm nang lông giả barbae Các nốt dao cạo ảnh hưởng đến những người có râu xoăn. Tình trạng này còn được gọi là viêm nang lông giả barbae. Tình trạng này phát triển khi lông cạo cong ngược vào da , dẫn đến viêm. Viêm nang lông giả barbae Viêm nang lông giả barbae Viêm nang lông giả barbae Viêm nang lông giả barbae Các nốt dao cạo ảnh hưởng đến những người có râu xoăn. Tình trạng này còn được gọi là viêm nang lông giả barbae. Tình trạng này phát triển khi lông cạo cong ngược vào da, dẫn đến viêm. Viêm nang lông giả barbae Viêm nang lông giả barbae Các vết sưng do dao cạo ảnh hưởng đến những người có râu xoăn. Tình trạng này còn được gọi là viêm nang lông giả barbae. Tình trạng này phát triển khi lông cạo cong ngược vào da, dẫn đến viêm. Viêm nang lông giả barbae Viêm nang lông giả barbae Các vết sưng do dao cạo ảnh hưởng đến những người có râu xoăn. Tình trạng này còn được gọi là viêm nang lông giả barbae. Tình trạng này phát triển khi lông cạo cong ngược vào da, dẫn đến viêm. Viêm nang lông giả barbae Viêm nang lông giả barbae Các vết sưng do dao cạo ảnh hưởng đến những người có râu xoăn. Tình trạng này còn được gọi là viêm nang lông giả barbae. Tình trạng này phát triển khi lông cạo cong ngược vào da, dẫn đến viêm. Viêm nang lông giả barbae Các vết sưng do dao cạo ảnh hưởng đến những người có râu xoăn. Tình trạng này còn được gọi là viêm nang lông giả barbae. Nó phát triển khi lông cạo cong ngược vào da, dẫn đến viêm. Các vết sưng do dao cạo ảnh hưởng đến những người có râu xoăn. Tình trạng này cũng được gọi là viêm nang lông giả barbae. Nó phát triển khi lông cạo cong ngược vào da, dẫn đến viêm. Nhọt nhọt Nhọt nhọt Nhọt nhọt Nhọt nhọt là một cụm nhọt đau, chứa mủ tạo thành một vùng nhiễm trùng kết nối dưới da. Nhọt nhọt Nhọt nhọt Nhọt nhọt Nhọt nhọt là một cụm nhọt đau, chứa mủ tạo thành một vùng nhiễm trùng kết nối dưới da. Nhọt nhọt Nhọt nhọt Nhọt nhọt là một cụm nhọt đau, chứa mủ tạo thành một vùng nhiễm trùng kết nối dưới da. Nhọt nhọt Nhọt nhọt Nhọt nhọt là một cụm nhọt đau, chứa mủ tạo thành một vùng nhiễm trùng kết nối dưới da. Đóng Đóng Nhọt nhọt Nhọt nhọt Nhọt nhọt là một cụm nhọt đau, chứa mủ tạo thành một vùng nhiễm trùng kết nối dưới da. Nhọt nhọt Nhọt nhọt là một cụm nhọt đau, chứa đầy mủ tạo thành một vùng nhiễm trùng kết nối dưới da. Nhọt nhọt là một cụm nhọt đau, chứa đầy mủ tạo thành một vùng nhiễm trùng kết nối dưới da. Các dấu hiệu và triệu chứng của viêm nang lông bao gồm: Các cụm nhọt nhỏ hoặc mụn nhọt xung quanh nang lông Các mụn nước chứa đầy mủ vỡ ra và đóng vảy Da ngứa, nóng rát Da đau, nhạy cảm Một cục u bị viêm"
Bệnh xương khớp,"Tôi có thể bị đau khớp, đau cổ, đau khớp hông, sưng khớp, đau khi đi bộ"
Phản ứng thuốc,"Tôi có thể bị ngứa, phát ban da, tiểu buốt, tiểu rắt"
Suy giáp,"Tôi có thể bị tăng cân, tay chân lạnh, thay đổi tâm trạng, lờ đờ, chóng mặt, mặt và mắt sưng húp, tuyến giáp to, móng tay giòn, sưng phù, trầm cảm, cáu kỉnh, kinh nguyệt không đều."
Thủy đậu,Tôi có thể bị sốt trong vài ngày và điều đó bắt đầu làm tôi lo lắng. Tôi cũng bị đau đầu và cảm thấy yếu và uể oải.
Phản ứng thuốc,"Tôi có thể bị phát ban, đôi khi khiến da tôi bong tróc. Do đó, tôi dễ mắc bệnh hơn. Tôi cũng bị run và đôi khi tay tôi bị run."
Gerd,"Tôi có thể bị đau dạ dày, ợ nóng, loét lưỡi, nôn mửa, ho, đau ngực"
Trĩ hỗn hợp (lòi dom),"Tôi có thể bị táo bón, đau khi đi tiêu, đau vùng hậu môn, phân có máu, kích ứng ở hậu môn"
bong võng mạc,"Tôi có thể bị bong võng mạc tự nó không đau. Nhưng các dấu hiệu cảnh báo hầu như luôn xuất hiện trước khi nó xảy ra hoặc đã tiến triển, chẳng hạn như: Đột nhiên xuất hiện nhiều vật thể trôi nổi các đốm nhỏ dường như trôi qua trường nhìn của bạn Các tia sáng ở một hoặc cả hai mắt (chứng nhìn thấy ánh sáng) Nhìn mờ Giảm dần tầm nhìn bên (ngoại vi) Một cái bóng giống như rèm che trên trường nhìn của bạn"
Bệnh lao,"Tôi có thể bị ớn lạnh, mệt mỏi, sụt cân, ho, sốt cao, khó thở, đổ mồ hôi, chán ăn, sốt nhẹ, vàng mắt, sưng hạch bạch huyết, khó chịu, đờm, đau ngực, có máu trong đờm."
Nhiễm trùng đường tiết niệu,"Tôi có thể bị tiểu buốt, khó chịu ở bàng quang, cảm giác liên tục đi tiểu"
